merchant_id,week_start,merchant_category,merchant_age_days,transaction_count_30d,transaction_volume_30d,transaction_volume_previous_30d,transaction_volume_change_30d,refund_count_30d,refund_rate_30d,refund_rate_previous_30d,refund_rate_change_30d,chargeback_count_30d,chargeback_rate_30d,chargeback_rate_previous_30d,chargeback_rate_change_30d,top_dispute_reason_category,delivery_evidence_coverage,support_ticket_rate,average_support_resolution_time_hours,previous_review_outcome,label_high_loss_next_30d,latent_state_for_demo_only
merchant_demo_0002,2023-05-22,food_delivery,486,726,860988.66,816754.67,0.0542,10,0.0134,0.0144,-0.0009,2,0.0022,0.0036,-0.0014,other,0.9217,0.0109,19.5,none,0,stable_merchant
merchant_demo_0002,2023-05-29,food_delivery,493,663,823055.13,860988.66,-0.0441,10,0.0145,0.0134,0.0011,3,0.0039,0.0022,0.0017,other,0.9204,0.0074,47.51,operational_issue,0,stable_merchant
merchant_demo_0002,2023-06-05,food_delivery,500,574,717910.89,823055.13,-0.1277,7,0.013,0.0145,-0.0015,2,0.0037,0.0039,-0.0002,not_received,0.8944,0.0085,25.91,none,0,stable_merchant
merchant_demo_0002,2023-06-12,food_delivery,507,627,825498.18,717910.89,0.1499,9,0.014,0.013,0.001,2,0.003,0.0037,-0.0007,duplicate_charge,0.9034,0.0089,12.72,none,0,stable_merchant
merchant_demo_0002,2023-06-19,food_delivery,514,717,866480.29,825498.18,0.0496,69,0.0956,0.014,0.0816,22,0.0306,0.003,0.0276,quality_issue,0.3498,0.0702,51.79,inconclusive,1,high_risk_merchant_behaviour
merchant_demo_0002,2023-06-26,food_delivery,521,607,854023.18,866480.29,-0.0144,10,0.0163,0.0956,-0.0794,1,0.0025,0.0306,-0.0281,other,0.9245,0.0116,19.08,none,0,stable_merchant
merchant_demo_0002,2023-07-03,food_delivery,528,694,877727.72,854023.18,0.0278,10,0.014,0.0163,-0.0023,2,0.0029,0.0025,0.0004,other,0.9019,0.0106,27.05,none,0,stable_merchant
merchant_demo_0002,2023-07-10,food_delivery,535,670,818841.7,877727.72,-0.0671,12,0.0184,0.014,0.0044,2,0.003,0.0029,0.0001,other,0.9246,0.0121,17.28,none,0,stable_merchant
merchant_demo_0002,2023-07-17,food_delivery,542,573,690131.02,818841.7,-0.1572,8,0.0143,0.0184,-0.0041,2,0.0028,0.003,-0.0003,other,0.941,0.0118,11.18,operational_issue,0,stable_merchant
merchant_demo_0002,2023-07-24,food_delivery,549,701,833341.14,690131.02,0.2075,10,0.0147,0.0143,0.0004,2,0.0035,0.0028,0.0007,duplicate_charge,0.918,0.0089,21.89,none,0,stable_merchant
merchant_demo_0002,2023-07-31,food_delivery,556,651,774924.3,833341.14,-0.0701,13,0.0195,0.0147,0.0048,2,0.003,0.0035,-0.0005,duplicate_charge,0.9109,0.0112,7.64,none,0,stable_merchant
merchant_demo_0002,2023-08-07,food_delivery,563,617,746848.29,774924.3,-0.0362,32,0.0521,0.0195,0.0326,6,0.01,0.003,0.007,not_received,0.6119,0.0451,36.45,confirmed_risk,0,operational_fulfilment_failure
merchant_demo_0002,2023-08-14,food_delivery,570,1068,1382760.03,746848.29,0.8515,67,0.063,0.0521,0.0109,4,0.0039,0.01,-0.0061,not_received,0.8945,0.0188,22.58,inconclusive,1,seasonal_sale_legitimate_returns
merchant_demo_0002,2023-08-21,food_delivery,577,986,1157757.63,1382760.03,-0.1627,63,0.0638,0.063,0.0008,4,0.0043,0.0039,0.0004,not_received,0.8733,0.0206,21.75,none,0,seasonal_sale_legitimate_returns
merchant_demo_0002,2023-08-28,food_delivery,584,670,737638.09,1157757.63,-0.3629,14,0.0205,0.0638,-0.0433,2,0.0029,0.0043,-0.0014,other,0.913,0.0101,14.0,none,0,stable_merchant
merchant_demo_0002,2023-09-04,food_delivery,591,737,911369.83,737638.09,0.2355,9,0.0128,0.0205,-0.0077,3,0.0036,0.0029,0.0007,duplicate_charge,0.9208,0.0098,22.41,none,0,stable_merchant
merchant_demo_0002,2023-09-11,food_delivery,598,618,831123.43,911369.83,-0.0881,8,0.0135,0.0128,0.0006,1,0.0024,0.0036,-0.0013,item_not_as_described,0.9313,0.0116,11.77,none,0,stable_merchant
merchant_demo_0002,2023-09-18,food_delivery,605,701,951708.97,831123.43,0.1451,13,0.0184,0.0135,0.005,2,0.0027,0.0024,0.0004,quality_issue,0.917,0.0111,22.81,inconclusive,0,stable_merchant
merchant_demo_0002,2023-09-25,food_delivery,612,609,782476.34,951708.97,-0.1778,10,0.0164,0.0184,-0.002,2,0.0027,0.0027,-0.0,duplicate_charge,0.9352,0.0125,16.57,none,0,stable_merchant
merchant_demo_0002,2023-10-02,food_delivery,619,741,859496.68,782476.34,0.0984,11,0.0148,0.0164,-0.0016,3,0.004,0.0027,0.0013,not_received,0.89,0.0058,17.99,none,0,stable_merchant
merchant_demo_0002,2023-10-09,food_delivery,626,694,907844.88,859496.68,0.0563,12,0.0179,0.0148,0.0031,2,0.0032,0.004,-0.0008,duplicate_charge,0.9256,0.0081,33.12,none,0,stable_merchant
merchant_demo_0002,2023-10-16,food_delivery,633,685,850725.18,907844.88,-0.0629,13,0.0194,0.0179,0.0015,3,0.0037,0.0032,0.0005,quality_issue,0.9249,0.012,17.98,none,0,stable_merchant
merchant_demo_0002,2023-10-23,food_delivery,640,626,790637.04,850725.18,-0.0706,10,0.0158,0.0194,-0.0036,2,0.0038,0.0037,0.0001,not_received,0.9213,0.0096,27.05,none,0,stable_merchant
merchant_demo_0002,2023-10-30,food_delivery,647,592,785508.8,790637.04,-0.0065,7,0.0123,0.0158,-0.0036,2,0.0037,0.0038,-0.0,other,0.9061,0.0118,20.81,none,0,stable_merchant
merchant_demo_0002,2023-11-06,food_delivery,654,749,882043.94,785508.8,0.1229,11,0.0148,0.0123,0.0025,2,0.0032,0.0037,-0.0006,other,0.8999,0.0058,19.57,none,0,stable_merchant
merchant_demo_0002,2023-11-13,food_delivery,661,770,953829.27,882043.94,0.0814,10,0.0124,0.0148,-0.0024,2,0.0029,0.0032,-0.0003,other,0.8945,0.0074,11.23,none,0,stable_merchant
merchant_demo_0002,2023-11-20,food_delivery,668,751,965982.79,953829.27,0.0127,10,0.0138,0.0124,0.0015,3,0.0037,0.0029,0.0008,item_not_as_described,0.924,0.0093,14.46,none,0,stable_merchant
merchant_demo_0002,2023-11-27,food_delivery,675,727,934761.51,965982.79,-0.0323,18,0.025,0.0138,0.0112,5,0.007,0.0037,0.0033,duplicate_charge,0.8027,0.0182,49.48,none,1,early_hidden_risk
merchant_demo_0002,2023-12-04,food_delivery,682,649,763332.13,934761.51,-0.1834,12,0.0184,0.025,-0.0066,2,0.0031,0.007,-0.0039,duplicate_charge,0.9161,0.0095,10.17,none,0,stable_merchant
merchant_demo_0002,2023-12-11,food_delivery,689,620,722314.59,763332.13,-0.0537,8,0.0135,0.0184,-0.0049,2,0.0028,0.0031,-0.0003,other,0.9339,0.0055,15.66,none,0,stable_merchant
merchant_demo_0002,2023-12-18,food_delivery,696,689,895138.24,722314.59,0.2393,9,0.0138,0.0135,0.0003,2,0.0034,0.0028,0.0006,other,0.9251,0.0079,22.07,none,0,stable_merchant
merchant_demo_0002,2023-12-25,food_delivery,703,794,967408.6,895138.24,0.0807,12,0.0149,0.0138,0.0012,2,0.0019,0.0034,-0.0014,other,0.9255,0.0109,11.0,none,0,stable_merchant
merchant_demo_0002,2024-01-01,food_delivery,710,759,963049.91,967408.6,-0.0045,14,0.0184,0.0149,0.0035,3,0.0036,0.0019,0.0016,not_received,0.9151,0.0087,19.55,none,0,stable_merchant
merchant_demo_0002,2024-01-08,food_delivery,717,739,895342.59,963049.91,-0.0703,9,0.0116,0.0184,-0.0068,2,0.0023,0.0036,-0.0012,quality_issue,0.9214,0.0141,20.3,none,0,stable_merchant
merchant_demo_0002,2024-01-15,food_delivery,724,667,806041.94,895342.59,-0.0997,8,0.0113,0.0116,-0.0003,2,0.0024,0.0023,0.0001,other,0.9103,0.0054,23.03,none,0,stable_merchant
merchant_demo_0002,2024-01-22,food_delivery,731,629,836547.8,806041.94,0.0378,8,0.0132,0.0113,0.002,2,0.0024,0.0024,0.0,duplicate_charge,0.9207,,42.35,none,0,stable_merchant
merchant_demo_0002,2024-01-29,food_delivery,738,532,660635.14,836547.8,-0.2103,9,0.0166,0.0132,0.0034,2,0.0031,0.0024,0.0006,item_not_as_described,0.9112,0.013,20.65,inconclusive,0,stable_merchant
merchant_demo_0002,2024-02-05,food_delivery,745,508,615100.35,660635.14,-0.0689,24,0.0478,0.0166,0.0311,5,0.0096,0.0031,0.0065,not_received,0.6486,0.0396,62.5,none,1,operational_fulfilment_failure
merchant_demo_0002,2024-02-12,food_delivery,752,598,832994.17,615100.35,0.3542,9,0.015,0.0478,-0.0327,2,0.0033,0.0096,-0.0063,other,0.8917,0.008,11.74,none,0,stable_merchant
merchant_demo_0002,2024-02-19,food_delivery,759,655,754657.89,832994.17,-0.094,6,0.0095,0.015,-0.0055,2,0.0023,0.0033,-0.0009,other,0.9104,0.0086,27.29,confirmed_risk,0,stable_merchant
merchant_demo_0002,2024-02-26,food_delivery,766,637,884850.91,754657.89,0.1725,10,0.015,0.0095,0.0055,2,0.0036,0.0023,0.0012,other,0.9294,0.0104,19.62,none,0,stable_merchant
merchant_demo_0002,2024-03-04,food_delivery,773,683,919796.96,884850.91,0.0395,12,0.0181,0.015,0.0031,2,0.0023,0.0036,-0.0013,other,0.9269,0.0089,11.57,none,0,stable_merchant
merchant_demo_0002,2024-03-11,food_delivery,780,672,876244.52,919796.96,-0.0474,9,0.0133,0.0181,-0.0047,2,0.0033,0.0023,0.001,duplicate_charge,0.9102,0.0096,15.71,none,0,stable_merchant
merchant_demo_0002,2024-03-18,food_delivery,787,703,872757.52,876244.52,-0.004,11,0.015,0.0133,0.0017,3,0.0039,0.0033,0.0005,other,0.9089,0.0109,33.91,none,0,stable_merchant
merchant_demo_0002,2024-03-25,food_delivery,794,663,821595.02,872757.52,-0.0586,9,0.0133,0.015,-0.0017,2,0.0032,0.0039,-0.0006,not_received,0.9103,0.0102,18.82,none,0,stable_merchant
merchant_demo_0002,2024-04-01,food_delivery,801,636,805764.48,821595.02,-0.0193,9,0.0149,0.0133,0.0016,2,0.0033,0.0032,0.0001,other,0.9171,0.0106,15.92,none,0,stable_merchant
merchant_demo_0002,2024-04-08,food_delivery,808,567,688205.9,805764.48,-0.1459,6,0.0108,0.0149,-0.0041,2,0.0041,0.0033,0.0008,other,0.9208,0.012,19.86,none,0,stable_merchant
merchant_demo_0002,2024-04-15,food_delivery,815,683,911610.17,688205.9,0.3246,9,0.0127,0.0108,0.0018,2,0.0031,0.0041,-0.001,other,0.9325,0.013,33.44,none,0,stable_merchant
merchant_demo_0002,2024-04-22,food_delivery,822,679,798382.25,871381.06,-0.0838,8,0.0124,0.0127,-0.0003,2,0.0024,0.0031,-0.0007,not_received,0.9241,0.0107,15.29,none,0,stable_merchant
merchant_demo_0002,2024-04-29,food_delivery,829,879,1110677.23,798382.25,0.3912,50,0.0563,0.0124,0.0439,4,0.004,0.0024,0.0017,item_not_as_described,0.8334,0.0143,17.89,none,0,seasonal_sale_legitimate_returns
merchant_demo_0002,2024-05-06,food_delivery,836,946,1193893.69,1110677.23,0.0749,50,0.0533,0.0563,-0.003,4,0.0044,0.004,0.0004,item_not_as_described,0.8585,0.0218,16.5,none,0,seasonal_sale_legitimate_returns
merchant_demo_0002,2024-05-13,food_delivery,843,564,671691.93,1193893.69,-0.4374,7,0.012,0.0533,-0.0413,2,0.0033,0.0044,-0.0011,not_received,0.9296,0.0091,11.27,operational_issue,0,stable_merchant
merchant_demo_0002,2024-05-20,food_delivery,850,805,939556.79,671691.93,0.3988,14,0.0175,0.012,0.0055,3,0.0036,0.0033,0.0003,item_not_as_described,0.9261,0.0099,35.3,none,0,stable_merchant
merchant_demo_0002,2024-05-27,food_delivery,857,1023,1283371.63,939556.79,0.3659,66,0.0641,0.0175,0.0466,4,0.0038,0.0036,0.0002,item_not_as_described,0.874,0.0228,18.45,none,0,seasonal_sale_legitimate_returns
merchant_demo_0002,2024-06-03,food_delivery,864,721,886634.14,1283371.63,-0.3091,10,0.0137,0.0641,-0.0504,2,0.0031,0.0038,-0.0006,item_not_as_described,0.9298,0.0099,15.12,none,0,stable_merchant
merchant_demo_0002,2024-06-10,food_delivery,871,590,700584.14,886634.14,-0.2098,11,0.0189,0.0137,0.0052,2,0.0032,0.0031,0.0,duplicate_charge,0.8991,0.0139,23.12,none,0,stable_merchant
merchant_demo_0002,2024-06-17,food_delivery,878,654,809579.4,700584.14,0.1556,29,0.0443,0.0189,0.0254,8,0.0122,0.0032,0.009,not_received,0.6156,0.0451,55.96,operational_issue,1,operational_fulfilment_failure
merchant_demo_0002,2024-06-24,food_delivery,885,630,783062.35,809579.4,-0.0328,38,0.0599,0.0443,0.0156,8,0.0125,0.0122,0.0003,not_received,0.6612,0.0382,39.07,none,0,operational_fulfilment_failure
merchant_demo_0002,2024-07-01,food_delivery,892,839,1058978.42,783062.35,0.3524,43,0.0514,0.0599,-0.0086,9,0.0107,0.0125,-0.0019,other,0.6146,0.0391,45.98,false_positive,1,operational_fulfilment_failure
merchant_demo_0002,2024-07-08,food_delivery,899,654,841028.73,1058978.42,-0.2058,35,0.0541,0.0514,0.0027,9,0.0133,0.0107,0.0026,item_not_as_described,0.6871,0.0488,62.32,confirmed_risk,0,operational_fulfilment_failure
merchant_demo_0002,2024-07-15,food_delivery,906,736,924669.36,841028.73,0.0995,32,0.0431,0.0541,-0.011,9,0.0119,0.0133,-0.0014,not_received,0.6397,0.0469,53.22,none,0,operational_fulfilment_failure
merchant_demo_0002,2024-07-22,food_delivery,913,566,700626.05,924669.36,-0.2423,29,0.0518,0.0431,0.0087,6,0.0108,0.0119,-0.0011,other,0.6302,0.0405,31.54,confirmed_risk,1,operational_fulfilment_failure
merchant_demo_0002,2024-07-29,food_delivery,920,615,2006628.3,700626.05,1.8641,9,0.014,0.0518,-0.0378,2,0.0038,0.0108,-0.007,not_received,0.909,0.008,20.05,operational_issue,0,stable_merchant
merchant_demo_0002,2024-08-05,food_delivery,927,686,873253.61,712006.26,0.2265,10,0.0146,0.014,0.0006,2,0.0028,0.0038,-0.001,duplicate_charge,0.9285,0.0136,37.36,operational_issue,0,stable_merchant
merchant_demo_0002,2024-08-12,food_delivery,934,569,714706.09,873253.61,-0.1816,9,0.0157,0.0146,0.0011,2,0.0033,0.0028,0.0005,other,0.9134,0.0095,12.37,false_positive,0,stable_merchant
merchant_demo_0002,2024-08-19,food_delivery,941,541,682152.65,714706.09,-0.0455,7,0.0134,0.0157,-0.0023,2,0.0037,0.0033,0.0004,other,0.9062,0.0091,18.08,none,0,stable_merchant
merchant_demo_0002,2024-08-26,food_delivery,948,538,686594.84,682152.65,0.0065,7,0.0124,0.0134,-0.001,2,0.0036,0.0037,-0.0001,other,0.9024,0.0096,22.0,none,0,stable_merchant
merchant_demo_0002,2024-09-02,food_delivery,955,673,856229.51,686594.84,0.2471,13,0.0186,0.0124,0.0063,2,0.0025,0.0036,-0.0011,other,0.9291,0.008,15.47,none,0,stable_merchant
merchant_demo_0002,2024-09-09,food_delivery,962,1149,1459428.87,856229.51,0.7045,75,0.0653,0.0186,0.0467,4,0.0038,0.0025,0.0013,other,0.8905,0.0196,25.28,none,0,seasonal_sale_legitimate_returns
merchant_demo_0002,2024-09-16,food_delivery,969,989,1162574.06,1459428.87,-0.2034,53,0.054,0.0653,-0.0114,4,0.0036,0.0038,-0.0001,item_not_as_described,0.8758,0.0234,29.17,false_positive,1,seasonal_sale_legitimate_returns
merchant_demo_0002,2024-09-23,food_delivery,976,1061,1248826.11,1162574.06,0.0742,65,0.0616,0.054,0.0076,6,0.0052,0.0036,0.0016,duplicate_charge,0.9068,0.0171,19.87,none,0,seasonal_sale_legitimate_returns
merchant_demo_0002,2024-09-30,food_delivery,983,913,1157357.8,1248826.11,-0.0732,54,0.059,0.0616,-0.0026,3,0.0036,0.0052,-0.0016,other,0.8631,0.0196,22.1,none,0,seasonal_sale_legitimate_returns
merchant_demo_0002,2024-10-07,food_delivery,990,681,901049.23,1157357.8,-0.2215,10,0.0142,0.059,-0.0448,1,0.002,0.0036,-0.0016,other,0.9284,0.0171,24.32,none,0,stable_merchant
merchant_demo_0002,2024-10-14,food_delivery,997,698,913069.1,901049.23,0.0133,9,0.0127,0.0142,-0.0015,2,0.0029,0.002,0.0008,item_not_as_described,0.9116,0.0115,22.69,none,0,stable_merchant
merchant_demo_0002,2024-10-21,food_delivery,1004,579,686057.27,913069.1,-0.2486,6,0.0106,0.0127,-0.0021,2,0.0035,0.0029,0.0006,item_not_as_described,0.9137,0.0079,22.12,none,0,stable_merchant
merchant_demo_0002,2024-10-28,food_delivery,1011,655,805314.11,686057.27,0.1738,12,0.0188,0.0106,0.0083,2,0.0029,0.0035,-0.0006,not_received,0.8981,0.0116,19.23,none,0,stable_merchant
merchant_demo_0002,2024-11-04,food_delivery,1018,649,848190.98,805314.11,0.0532,8,0.0118,0.0188,-0.0071,2,0.0027,0.0029,-0.0002,not_received,0.9314,0.0098,30.5,none,0,stable_merchant
merchant_demo_0002,2024-11-11,food_delivery,1025,1294,1467480.18,848190.98,0.7301,63,0.0485,0.0118,0.0367,7,0.0051,0.0027,0.0024,other,,0.0236,24.1,none,0,seasonal_sale_legitimate_returns
merchant_demo_0002,2024-11-18,food_delivery,1032,990,1204985.71,1467480.18,-0.1789,62,0.063,0.0485,0.0145,4,0.0045,0.0051,-0.0006,other,0.8745,0.016,19.67,none,0,seasonal_sale_legitimate_returns
merchant_demo_0002,2024-11-25,food_delivery,1039,492,561353.79,1204985.71,-0.5341,37,0.0745,0.063,0.0115,16,0.032,0.0045,0.0275,duplicate_charge,0.3515,0.0767,29.14,confirmed_risk,0,high_risk_merchant_behaviour
merchant_demo_0002,2024-12-02,food_delivery,1046,674,809611.83,561353.79,0.4422,11,0.0169,0.0745,-0.0576,1,0.0022,0.032,-0.0298,quality_issue,0.9347,0.0072,18.42,none,0,stable_merchant
merchant_demo_0002,2024-12-09,food_delivery,1053,645,778877.01,809611.83,-0.038,33,0.0505,0.0169,0.0337,8,0.0124,0.0022,0.0102,not_received,,0.042,69.32,none,0,operational_fulfilment_failure
merchant_demo_0002,2024-12-16,food_delivery,1060,638,799098.9,778877.01,0.026,32,0.0508,0.0505,0.0003,7,0.0113,0.0124,-0.0011,item_not_as_described,0.6142,0.046,23.91,none,0,operational_fulfilment_failure
merchant_demo_0002,2024-12-23,food_delivery,1067,517,680048.36,799098.9,-0.149,24,0.0464,0.0508,-0.0044,7,0.0136,0.0113,0.0023,duplicate_charge,0.6226,0.0457,32.5,none,1,operational_fulfilment_failure
merchant_demo_0003,2023-01-02,food_delivery,649,714,733413.94,733413.94,0.0,42,0.0584,0.0584,0.0,8,0.0116,0.0116,0.0,other,0.5661,0.0437,85.23,none,0,operational_fulfilment_failure
merchant_demo_0003,2023-01-09,food_delivery,656,1347,1443569.19,733413.94,0.9683,78,0.0576,0.0584,-0.0007,5,0.0037,0.0116,-0.008,other,0.8674,0.0204,24.33,none,0,seasonal_sale_legitimate_returns
merchant_demo_0003,2023-01-16,food_delivery,663,1050,1166208.97,1443569.19,-0.1921,61,0.0581,0.0576,0.0005,4,0.0041,0.0037,0.0004,item_not_as_described,0.8879,0.0191,17.23,none,0,seasonal_sale_legitimate_returns
merchant_demo_0003,2023-01-23,food_delivery,670,1211,1213261.68,1166208.97,0.0403,70,0.0578,0.0581,-0.0003,5,0.0045,0.0041,0.0004,duplicate_charge,0.8725,,14.59,none,0,seasonal_sale_legitimate_returns
merchant_demo_0003,2023-01-30,food_delivery,677,1393,1377688.55,1213261.68,0.1355,89,0.064,0.0578,0.0062,6,0.0042,0.0045,-0.0002,duplicate_charge,0.8806,0.0205,13.32,false_positive,0,seasonal_sale_legitimate_returns
merchant_demo_0003,2023-02-06,food_delivery,684,1019,1085692.13,1377688.55,-0.2119,13,0.0129,0.064,-0.0512,2,0.0024,0.0042,-0.0019,item_not_as_described,0.9146,0.0112,13.61,operational_issue,0,stable_merchant
merchant_demo_0003,2023-02-13,food_delivery,691,877,916419.69,1085692.13,-0.1559,14,0.0155,0.0129,0.0026,2,0.0022,0.0024,-0.0001,other,0.9159,0.0103,13.87,none,0,stable_merchant
merchant_demo_0003,2023-02-20,food_delivery,698,840,832779.95,916419.69,-0.0913,13,0.016,0.0155,0.0006,3,0.0035,0.0022,0.0012,duplicate_charge,0.9195,0.0087,16.5,none,0,stable_merchant
merchant_demo_0003,2023-02-27,food_delivery,705,801,793198.19,832779.95,-0.0475,16,0.0196,0.016,0.0035,2,0.003,0.0035,-0.0004,quality_issue,0.9207,0.0055,18.4,none,0,stable_merchant
merchant_demo_0003,2023-03-06,food_delivery,712,887,953122.62,793198.19,0.2016,13,0.0148,0.0196,-0.0048,4,0.0045,0.003,0.0015,quality_issue,0.9041,0.0106,11.88,none,0,stable_merchant
merchant_demo_0003,2023-03-13,food_delivery,719,710,740848.7,953122.62,-0.2227,40,0.0565,0.0148,0.0417,7,0.0103,0.0045,0.0057,not_received,0.6645,0.0383,64.1,none,0,operational_fulfilment_failure
merchant_demo_0003,2023-03-20,food_delivery,726,1042,1054619.23,740848.7,0.4235,54,0.0518,0.0565,-0.0047,13,0.0122,0.0103,0.002,not_received,0.5958,0.0396,100.7,inconclusive,0,operational_fulfilment_failure
merchant_demo_0003,2023-03-27,food_delivery,733,897,940086.46,1054619.23,-0.1086,42,0.0463,0.0518,-0.0055,11,0.0119,0.0122,-0.0003,not_received,0.6529,0.0379,39.71,none,0,operational_fulfilment_failure
merchant_demo_0003,2023-04-03,food_delivery,740,885,872253.7,940086.46,-0.0722,46,0.0515,0.0463,0.0051,11,0.0121,0.0119,0.0002,item_not_as_described,0.6235,0.0395,43.88,none,1,operational_fulfilment_failure
merchant_demo_0003,2023-04-10,food_delivery,747,1342,1378816.3,872253.7,0.5808,81,0.0601,0.0515,0.0086,6,0.0042,0.0121,-0.0079,other,0.8727,0.0228,19.29,none,0,seasonal_sale_legitimate_returns
merchant_demo_0003,2023-04-17,food_delivery,754,1407,1531582.08,1378816.3,0.1108,78,0.0555,0.0601,-0.0046,4,0.003,0.0042,-0.0013,duplicate_charge,0.8651,0.026,26.54,none,0,seasonal_sale_legitimate_returns
merchant_demo_0003,2023-04-24,food_delivery,761,780,839733.11,1531582.08,-0.4517,13,0.0163,0.0555,-0.0392,3,0.0036,0.003,0.0006,not_received,0.9128,0.0141,27.97,false_positive,0,stable_merchant
merchant_demo_0003,2023-05-01,food_delivery,768,785,804927.65,839733.11,-0.0414,14,0.0174,0.0163,0.0011,3,0.0042,0.0036,0.0006,not_received,0.9194,0.0085,19.96,false_positive,0,stable_merchant
merchant_demo_0003,2023-05-08,food_delivery,775,801,856734.17,804927.65,0.0644,12,0.0146,0.0174,-0.0028,2,0.0028,0.0042,-0.0013,item_not_as_described,0.9135,0.0117,19.04,none,0,stable_merchant
merchant_demo_0003,2023-05-15,food_delivery,782,761,754141.05,856734.17,-0.1197,10,0.0137,0.0146,-0.001,3,0.0034,0.0028,0.0006,not_received,0.9215,0.009,39.01,none,0,stable_merchant
merchant_demo_0003,2023-05-22,food_delivery,789,906,859692.92,754141.05,0.14,21,0.0234,0.0137,0.0097,6,0.0068,0.0034,0.0034,other,0.7757,0.0183,,none,1,early_hidden_risk
merchant_demo_0003,2023-05-29,food_delivery,796,874,846692.72,859692.92,-0.0151,12,0.0139,0.0234,-0.0095,3,0.0036,0.0068,-0.0031,duplicate_charge,0.9144,0.0105,19.7,none,0,stable_merchant
merchant_demo_0003,2023-06-05,food_delivery,803,886,884524.06,846692.72,0.0447,11,0.0121,0.0139,-0.0018,2,0.002,0.0036,-0.0017,not_received,0.9379,0.0105,21.18,none,0,stable_merchant
merchant_demo_0003,2023-06-12,food_delivery,810,831,870910.67,884524.06,-0.0154,18,0.0215,0.0121,0.0094,3,0.0037,0.002,0.0017,quality_issue,0.9252,0.0111,16.94,none,0,stable_merchant
merchant_demo_0003,2023-06-19,food_delivery,817,969,1015088.69,870910.67,0.1655,14,0.0147,0.0215,-0.0067,3,0.0028,0.0037,-0.0009,not_received,0.9238,0.0092,36.13,none,0,stable_merchant
merchant_demo_0003,2023-06-26,food_delivery,824,865,907202.56,1015088.69,-0.1063,12,0.0144,0.0147,-0.0003,2,0.0022,0.0028,-0.0006,quality_issue,0.9176,0.0105,11.08,none,0,stable_merchant
merchant_demo_0003,2023-07-03,food_delivery,831,659,648864.97,907202.56,-0.2848,13,0.0198,0.0144,0.0053,1,0.0017,0.0022,-0.0006,duplicate_charge,0.9206,0.0084,,none,0,stable_merchant
merchant_demo_0003,2023-07-10,food_delivery,838,825,824642.19,648864.97,0.2709,9,0.0114,0.0198,-0.0084,2,0.003,0.0017,0.0013,duplicate_charge,0.9193,0.0105,18.74,none,0,stable_merchant
merchant_demo_0003,2023-07-17,food_delivery,845,813,895918.5,824642.19,0.0864,14,0.0171,0.0114,0.0057,3,0.0033,0.003,0.0003,other,0.9267,0.0118,37.7,none,0,stable_merchant
merchant_demo_0003,2023-07-24,food_delivery,852,736,756388.11,895918.5,-0.1557,13,0.0174,0.0171,0.0002,3,0.0036,0.0033,0.0003,duplicate_charge,0.9181,0.0133,49.17,none,0,stable_merchant
merchant_demo_0003,2023-07-31,food_delivery,859,810,880007.48,756388.11,0.1634,41,0.0504,0.0174,0.033,11,0.0139,0.0036,0.0103,other,0.6784,0.0503,65.91,none,1,operational_fulfilment_failure
